"file name,","file size,","number of words,","% positive,","% negative,","% uncertainty,","% litigious,","% modal-weak,","% modal moderate,","% modal strong,","% constraining,","# of alphabetic,","# of digits,","# of numbers,","avg # of syllables per word,","average word length,",vocabulary
./files\20100330_10-K_edgar_data_104169_0001193125-10-071652_1.txt,5162417,381286,0.14582229612416925,2.5143855268748396,0.3123639472731755,0.42277975063338286,0.1258897520496425,0.08025471693164711,0.17388522001856874,0.19617819694402625,3320225,194657,71753,1.5621213472301632,4.917096352868975,3846
./files\20100407_10-K_edgar_data_1467858_0001193125-10-078119_1.txt,11507142,1222288,0.19455316586598248,0.7553048054141086,0.2751397379341039,0.7284698859843179,0.12967483931773854,0.06242391318576309,0.15430078672129646,0.25354090034427235,7671103,355745,153948,1.5386095584673989,4.913481110834763,6206
./files\20100720_10-K_edgar_data_320187_0001193125-10-161874_1.txt,6047016,380967,0.2023797336777201,2.558489317972423,0.3813978638569745,0.34123690503376936,0.11234568873419483,0.0753346090343783,0.08530922625844234,0.1777056805445091,3689300,354086,88727,1.5514125895418764,4.892591746791717,3706
./files\20100730_10-K_edgar_data_789019_0001193125-10-171791_1.txt,20098498,830461,0.1577437110231546,5.808340186956401,0.22638028757521422,0.3795482268282315,0.06369955964217465,0.052621375356579056,0.043590246862887,0.11355138892735481,12012808,1138128,278067,1.5487241423739344,4.895737427766024,3980
./files\20100813_10-K_edgar_data_80424_0001193125-10-188769_1.txt,26662130,791600,0.24658918645780697,4.760611419909045,0.23989388580090953,0.2097018696311268,0.06303688731682668,0.058741788782213235,0.04598281960586155,0.13276907529055076,14095986,2565834,557313,1.5130381505811015,4.709479535118747,4653
./files\20100921_10-K_edgar_data_858877_0001193125-10-213400_1.txt,21196614,996628,0.1712775478914901,6.061940864595416,0.3535923132803815,0.504701854653893,0.12110837744875722,0.0730463121646191,0.07876559759509064,0.20639596720140313,12864782,1085131,270446,1.5564373065978478,4.956116023230333,4464
./files\20101027_10-K_edgar_data_320193_0001193125-10-238044_1.txt,13856525,649261,0.1649567739322091,5.234566684276431,0.32652508005255204,0.23365025775458562,0.09595524758148109,0.08994841827862754,0.05128908097051879,0.14832247740123003,8431518,796586,181260,1.5624024852871188,4.893705304954402,3896
./files\20101119_10-K_edgar_data_1403161_0001193125-10-265236_1.txt,19285764,861222,0.2347826692769112,5.893950688672607,0.3374275157857092,0.6388596668454823,0.10659272522067481,0.06641725362333986,0.06757839442095069,0.27495814087424614,11867691,1048097,243588,1.6029107477514508,4.971322144580608,4332
./files\20101215_10-K_edgar_data_47217_0001047469-10-010444_1.txt,31384279,1483071,0.23667106969255014,6.33543505334539,0.25939418948924226,0.31893280901588666,0.07302415056325692,0.04160286324794969,0.0687087806315409,0.13991238450485513,21353597,1658280,397402,1.5076291020456876,4.885250942132912,5088
./files\20110208_10-K_edgar_data_30554_0001047469-11-000602_1.txt,35998105,1802159,0.1363364719761131,4.082880589337567,0.14771171689068502,0.16469135076316796,0.026967653797472922,0.026967653797472922,0.020031528849563218,0.08883788833282745,22613394,2413621,488408,1.5199052913755113,4.91509850129761,4210
./files\20110209_10-K_edgar_data_12927_0001193125-11-028490_1.txt,24837328,1074908,0.18810912189694373,6.847748830597595,0.27602362248676166,0.3200273883904483,0.06986644438407752,0.05079504478522812,0.04716682730056898,0.16429313020277084,16363288,1402506,339158,1.5430018196906155,4.937381617775661,4202
./files\20110210_10-K_edgar_data_101829_0001193125-11-029695_1.txt,23953414,1214538,0.18640832975172453,6.711852572747827,0.22741157543032822,0.26907350778649985,0.056729390105538076,0.05779975595658596,0.0316169605232607,0.12416243872155502,15753925,1701968,334138,1.4974475891244243,4.893435199228019,4095
./files\20110210_10-K_edgar_data_731766_0001193125-11-030615_1.txt,19828776,972501,0.12041118723785374,5.89562375771336,0.26920280801767815,0.37151632748963753,0.07835467521370158,0.05264776077351077,0.053573209693357646,0.1686373587276517,13039949,1070245,266454,1.5171305736446543,4.847783189940165,4253
./files\20110216_10-K_edgar_data_66740_0001104659-11-007845_1.txt,53761286,2615103,0.11487119245398747,5.676372976513735,0.12378097535737599,0.1765896027804641,0.031547514572083775,0.04213983158598342,0.019004987566455318,0.08133522847857236,34443649,3974406,950275,1.4820678191260535,5.016481568794805,4433
./files\20110217_10-K_edgar_data_86312_0001047469-11-001001_1.txt,34592656,1737052,0.1747788782373815,6.43699785613787,0.2345928619292917,0.3889348159985999,0.0632105429198435,0.051524076423734,0.04841536119816793,0.16706465897393974,22836049,1961170,472976,1.5027494859106119,4.915795842611505,4847
./files\20110218_10-K_edgar_data_50863_0000950123-11-015783_1.txt,30177902,1028138,0.23887843849755577,13.238592484666455,0.29422120376836575,0.22613695826824803,0.05981687283224625,0.04707539260293851,0.03559833407577582,0.16320766278456783,19543535,1456712,354332,1.5296254004812584,4.898061349740988,4117
./files\20110222_10-K_edgar_data_18230_0001104659-11-008938_1.txt,73688324,3477296,0.09746078562193153,4.447507488577331,0.10798620537337056,0.13110761925358094,0.03396317138374185,0.03298540015000161,0.02084953366063746,0.08296676498060561,44833740,6249725,1449031,1.4607275308170486,4.993000020705744,5233
./files\20110222_10-K_edgar_data_51143_0001047469-11-001117_1.txt,54407506,2732765,0.16741285840531475,4.456292436415133,0.130380768196314,0.13550378462838922,0.030591726694391946,0.026639685446791073,0.02056525167733047,0.07600360806728716,34357004,4179642,989432,1.482350293567138,5.01829209610047,4509
./files\20110224_10-K_edgar_data_93410_0000950123-11-017688_1.txt,21818765,771322,0.28587282613486975,8.818496036674697,0.31335810465668035,0.3925727517171817,0.0842709011281929,0.06871319630452652,0.04291333580527976,0.21793751507152656,13501459,1295145,297737,1.5977192404728504,4.9899950993229805,4410
./files\20110225_10-K_edgar_data_200406_0000950123-11-018128_1.txt,19449724,719183,0.335380563778621,8.494082869033335,0.29408370331334305,0.4552387917956904,0.042548280479377296,0.04157495380174448,0.03462262039008152,0.13862952822855937,12140421,1081400,251591,1.5928936028799345,4.994285181935613,3718
./files\20110225_10-K_edgar_data_34088_0001193125-11-047394_1.txt,31425179,1598796,0.11377311426848703,4.458855288604675,0.12315517426863713,0.14604740066900343,0.03258702173385473,0.03671512813392078,0.02376788533371362,0.10432850720166927,20240549,1728623,437712,1.4758524539716136,4.768290013234959,3737
./files\20110225_10-K_edgar_data_40545_0001193125-11-047479_1.txt,56656192,2330411,0.18181342261086136,8.193962352563561,0.19215494605887115,0.24068715775886745,0.0420097570771851,0.05033446889840461,0.03295556019946696,0.11023806530264404,37235893,3042276,754343,1.5063772012747967,4.8662965459740795,4936
./files\20110225_10-K_edgar_data_63908_0001193125-11-046701_1.txt,14021305,620984,0.14766886103345658,6.177292812697267,0.18663926928874172,0.16489957873310745,0.03993661672442446,0.05120904886438298,0.04041972095899411,0.10902052226788451,8978444,968549,219988,1.5657472656300324,4.968693235252438,3572
./files\20110225_10-K_edgar_data_70858_0000950123-11-018743_1.txt,91926511,3497394,0.16560902203183286,9.615073394647558,0.27812136693778283,0.3570372683203551,0.06716429432886316,0.05209593199965459,0.04174536812266505,0.19277210402945735,57810653,4778643,1029044,1.5613393858398568,4.913519323244679,6246
./files\20110225_10-K_edgar_data_831001_0001206774-11-000316_1.txt,101526300,4267254,0.10950836298940723,8.529302450709519,0.19886325023071044,0.21111937559845279,0.04539218898148552,0.042908155924161064,0.03194091563333235,0.11471077184531317,67223832,6014665,1548338,1.4619799993157192,4.832195364981789,5702
./files\20110228_10-K_edgar_data_1103982_0001193125-11-048979_1.txt,26612032,1177760,0.23765453063442468,6.303491373454693,0.2669474256215188,0.2637209618258389,0.05102907213693792,0.03965154191006657,0.05501969841054205,0.1518136122809401,17311406,1420303,363498,1.503144953131368,4.8529394783317485,4381
./files\20110228_10-K_edgar_data_19617_0000950123-11-019773_1.txt,91842309,2956618,0.3182690492988949,15.680652691690304,0.37925088733140366,0.3467475338376483,0.0701477160728914,0.09893060246538445,0.03805023171745555,0.24294650171242954,62045862,4194891,1047124,1.5221063390671368,4.885429906738037,5481
./files\20110228_10-K_edgar_data_21344_0001047469-11-001506_1.txt,30388930,1419918,0.24261964423297686,7.5857197387454764,0.31093344826954794,0.28501645869691067,0.07225769375414637,0.07077873511005565,0.056130001873347615,0.16958725785573533,21092672,1497161,366682,1.5214822264384282,4.903888111848713,4893
./files\20110228_10-K_edgar_data_310158_0000950123-11-019286_1.txt,32368349,1216319,0.4426470358516146,10.660443518517758,0.3675022753077112,0.4863855616824205,0.08073539918393119,0.06889639971093109,0.11181277280055643,0.15382477787488313,21104041,1516831,363235,1.6056815687332024,5.032371442031243,5123
./files\20110228_10-K_edgar_data_4962_0000950123-11-019072_1.txt,36969563,1467289,0.3058702137070475,8.06984854381107,0.3220906038278758,0.4166868285661516,0.08873507536688409,0.06992487505869668,0.0633821966906315,0.21004723677475945,23170771,1955226,463759,1.5976975224376384,5.014879822584372,5666
./files\20110228_10-K_edgar_data_732712_0001193125-11-049476_1.txt,23409176,1088054,0.21276517525784566,7.167475143696913,0.21340852567979163,0.22756223496260297,0.047148395208326054,0.050548961724326186,0.047791745630272026,0.12480998185751811,15631959,1216189,301310,1.5118551101324016,4.846135394015371,4453
./files\20110228_10-K_edgar_data_78003_0001193125-11-048877_1.txt,58034191,2660048,0.12172712672854023,5.640386940386038,0.16029785928674972,0.18665076720420082,0.03108966454740666,0.03436028222047121,0.02304469693779962,0.06541235346129093,32336123,3674240,804464,1.4737910744467768,4.880252912729395,5017
./files\20110301_10-K_edgar_data_1467858_0001193125-11-051462_1.txt,11620572,1166999,0.14087415670450446,0.5622969685492447,0.1961441269444104,0.25629842013574994,0.06358188824497707,0.04678667248215294,0.08526142695923476,0.18577565190715672,7626219,334987,151794,1.504559986769483,4.861548296099654,5286
./files\20110301_10-K_edgar_data_732717_0000732717-11-000014_1.txt,38688376,2187072,0.17406834342902291,4.843096157785387,0.1439367336786352,0.17489136160126417,0.054639261990460306,0.02670236736604922,0.027479662306499283,0.09652174231118135,24921067,2628280,593056,1.504748814853832,4.950323080355837,4904
./files\20110301_10-K_edgar_data_886982_0000950123-11-020067_1.txt,47514321,1703001,0.15619485837060576,11.677679578579225,0.33534918652425927,0.43904847971316513,0.08455661505777154,0.05965938951298325,0.054785640172847816,0.2933057584816451,30223881,2353047,566137,1.5532010844385882,4.984436885239645,4989
./files\20110324_10-K_edgar_data_354950_0001193125-11-076501_1.txt,8714969,437773,0.12540746003065517,5.81237307919858,0.2521854933949787,0.22043387783166163,0.059848368903518495,0.05916308223668432,0.05619350668040286,0.166524660040706,5808962,462755,116818,1.5354967071975658,4.863349270055485,3491
./files\20110330_10-K_edgar_data_104169_0001193125-11-083157_1.txt,14621834,739868,0.12002140922434813,5.892267269296685,0.2343661301745717,0.3247876648266988,0.08447452788875853,0.045143187703752564,0.07190471813891126,0.13191542275108534,9657122,779986,201173,1.519998161834273,4.850753107311034,4180
./files\20110722_10-K_edgar_data_320187_0001193125-11-194791_1.txt,11137201,621518,1.1034274148134084,0.4456829890686995,0.24166637168995908,0.4820455722923551,0.06049704111546246,0.05019967241495822,0.1135928484774375,0.11681077619634507,6511504,757269,175011,1.5530330577714564,4.907177265984251,3580
./files\20110728_10-K_edgar_data_789019_0001193125-11-200680_1.txt,16947560,814312,1.159752036074625,0.4638271325978249,0.17438033579266915,0.5645256363654226,0.05734902592618063,0.04359508394816729,0.12218903810824351,0.08620774346933362,9638106,1200566,290075,1.5337315427010778,4.914234347522817,4007
./files\20110810_10-K_edgar_data_80424_0000080424-11-000014_1.txt,30517793,1232595,0.6328112640404999,0.23519485313505248,0.3614325873462086,0.1147173240196496,0.035372527066879225,0.025961487755507693,0.02231065353988942,0.06952810939521903,16360545,3238979,593943,1.5275723169410877,4.965986394557823,4397
./files\20110914_10-K_edgar_data_858877_0001193125-11-247394_1.txt,20682516,1159323,0.908374974015007,0.5322071588332156,0.2771445058883504,0.591379624142711,0.09410664672399323,0.053134458645261076,0.12326159318843842,0.1793287979277561,12064654,1313605,311977,1.5236469905280927,4.8925571216994745,4496
./files\20111026_10-K_edgar_data_320193_0001193125-11-282113_1.txt,9435428,528882,1.2053728430916537,0.5536206564035078,0.32294538290204616,0.5454902984030464,0.10531649781992959,0.09983323312194403,0.1438884287988625,0.1427539602406586,5661152,673765,152381,1.5795905324817257,4.962416947447635,3814
./files\20111118_10-K_edgar_data_1403161_0001193125-11-315956_1.txt,16072582,856587,1.45087422526842,0.7401466517703398,0.2983935081900613,0.9452630030574828,0.10203283496013832,0.06093951927825194,0.15911985589321342,0.24072277538650483,9759456,1090630,247204,1.6106373316429037,5.030716086048469,4386
./files\20111214_10-K_edgar_data_47217_0001047469-11-010094_1.txt,26113162,1385236,1.0688431429734717,0.34600602352234566,0.22306668322220907,0.49767693014042375,0.053637069784498816,0.03963223595113035,0.09319711587050872,0.11254399972279092,15860086,1647243,385122,1.5153439558313528,4.933098764398268,4653
./files\20120209_10-K_edgar_data_101829_0001193125-12-047752_1.txt,20396090,1230700,0.9300398147395792,0.422442512391322,0.20695539124075732,0.5500121881855854,0.055984399122450644,0.041846103843341184,0.10506215974648574,0.13163240432274317,11784195,1748281,331168,1.51347363289185,4.941661655968148,4615
./files\20120209_10-K_edgar_data_12927_0001193125-12-048565_1.txt,19873321,975940,1.3654527942291534,0.503617025636822,0.22675574318093325,0.6474783285857737,0.06270877308031231,0.05164251900731603,0.1185523700227473,0.1585138430641228,11440483,1339267,304028,1.5515185359755723,4.99889132528639,4103
./files\20120209_10-K_edgar_data_30554_0000030554-12-000005_1.txt,25594761,1486992,0.7813760934826818,0.23221375770683364,0.2067933115981794,0.3379305335872688,0.02844668969301785,0.021116455233114905,0.07215909702271431,0.07202459730785371,15343536,2290564,358597,1.5740252805664052,5.096749679890679,4107
./files\20120209_10-K_edgar_data_731766_0000731766-12-000009_1.txt,22791003,1410208,0.5994151217409064,0.2238676847670698,1.0285716716966575,0.3517211645374299,0.0416250652386031,0.03013739817104994,0.07204610951008646,0.0870084413079489,13915975,1917637,297243,1.59914920352175,5.1930190439991835,4120
./files\20120216_10-K_edgar_data_66740_0001104659-12-010566_1.txt,43681216,2428357,0.6298497296731905,0.2524752332544185,0.10348560775866152,0.2878489447803597,0.022854959134921266,0.023266760200415345,0.051886934252253686,0.06189370014375975,24844539,3971114,924303,1.4820044993384416,5.0348363111354715,4450
./files\20120216_10-K_edgar_data_86312_0001047469-12-001096_1.txt,27009708,1576439,0.9279775494008966,0.5410294974940356,0.2216387694037004,0.5922208217381072,0.0654005641829465,0.04966890567919215,0.11031191184689036,0.1597905152054726,15585083,1985975,476118,1.5166054633258883,4.96639070715708,4888
./files\20120221_10-K_edgar_data_18230_0001104659-12-011331_1.txt,63153386,3373294,0.5262215508046438,0.19245283690066742,0.08175984660690708,0.1917413661542694,0.01849823940634881,0.018794685550681322,0.04301433554264763,0.0526488352334543,35182801,6116079,1411864,1.46108818264877,5.033928261218856,4797
./files\20120223_10-K_edgar_data_200406_0001193125-12-075565_1.txt,17446618,900558,1.2295709993137587,0.6190606268557939,0.1707830034267643,0.7087827769005439,0.0335347640018744,0.037199158743801065,0.11359623699972685,0.09849448897239267,9768908,1173194,273113,1.534094417017005,4.881159236828721,3955
./files\20120223_10-K_edgar_data_21344_0000021344-12-000007_1.txt,35749499,2092728,0.7751126758948129,0.29024316585815263,0.6711813479821553,0.3413248162207415,0.03559946634249649,0.03397479271075839,0.07569067743156302,0.08367069203451188,21270246,3100481,511236,1.576061485295748,5.076809313011533,4750
./files\20120223_10-K_edgar_data_50863_0001193125-12-075534_1.txt,26324045,1390175,0.9027640404984985,0.42289639793551176,0.19465175247720612,0.3721114248206161,0.040642365169852715,0.03388062653982413,0.08178826406747351,0.09394500692358876,14705696,2319165,429489,1.4765284946139874,4.874739511212617,4293
./files\20120223_10-K_edgar_data_70858_0000070858-12-000155_1.txt,119537911,7562219,0.34718645413469246,0.26370566628657544,0.9316445344944387,0.20759779636109454,0.024847204239919526,0.019438738814625708,0.03253013434284302,0.06815459853781014,72381514,10082524,1634988,1.537343470216877,5.036428593247564,6282
./files\20120223_10-K_edgar_data_93410_0000950123-12-002976_1.txt,18514759,711014,1.8933523109249606,0.39971083551097447,0.25737889830579985,0.8189712157566518,0.07158790122276074,0.056538971103241284,0.1547086273969289,0.18733808335700844,9690303,1328878,297462,1.6132228057394087,5.067517657880154,4509
./files\20120224_10-K_edgar_data_34088_0001193125-12-078102_1.txt,25918019,1357171,0.8469824362589534,0.3284037162597786,0.09232440127294202,0.3377614169474591,0.02674681377659853,0.022841631599849983,0.07677735524852801,0.09202967054262137,14966303,1741135,413419,1.5087140824553427,4.925848695558629,4033
./files\20120224_10-K_edgar_data_40545_0000040545-12-000016_1.txt,54597322,3044123,0.6858789871499936,0.24851164029837167,0.09818919931947559,0.2257464629385869,0.0239149337920971,0.026181596472941465,0.04947237677321186,0.06202114697730676,31043922,4856068,894630,1.464539704867379,4.8887515386204825,4698
./files\20120224_10-K_edgar_data_4962_0001193125-12-077400_1.txt,35096873,2152558,0.8403490173087089,0.43097561134241213,0.16385156636894335,0.4038915559998848,0.047896502672634136,0.0400918349238441,0.08770959946259288,0.11948574672552377,20563667,2912089,555920,1.4955680636712227,4.873735806421941,5554
./files\20120224_10-K_edgar_data_63908_0001193125-12-077317_1.txt,11537009,586487,1.146316968662562,0.49685670782131575,0.15823027620390562,0.5266953913726988,0.044331758419197696,0.04654834634015759,0.11168192986374804,0.11594459894251705,6570167,891129,203651,1.5828910103719265,5.026119931047065,3713
./files\20120224_10-K_edgar_data_732712_0001193125-12-077846_1.txt,17799660,947535,1.156474431023656,0.4075838887217886,0.15830549794994378,0.49887339253958957,0.03271646957632172,0.037360097516186734,0.117357142480225,0.10595914662782904,10340748,1142618,267536,1.5202773512324084,4.898263388687489,4063
./files\20120224_10-K_edgar_data_732717_0000732717-12-000025_1.txt,26485348,1931090,0.6666701189483659,0.3289334003075983,0.15395450237948516,0.6415547695860887,0.07974770725341647,0.04298090715606212,0.09517940644920744,0.12371251469377399,16028581,2006772,383123,1.5200120139403135,4.963359035570584,5945
./files\20120224_10-K_edgar_data_831001_0001206774-12-000799_1.txt,74199217,3310158,1.075235683613894,0.4823032616569964,0.20560952075399422,0.36590398403943253,0.04848711149135479,0.04685576942248679,0.0877299512591242,0.12141414397741739,42721778,5624484,1409193,1.4849723185418944,4.8736691722872445,5622
./files\20120227_10-K_edgar_data_1103982_0001193125-12-080318_1.txt,19472284,955198,1.3094667283641717,0.48565847080919344,0.23544856668460362,0.554544712195796,0.038211972805638206,0.030360197571602954,0.127198758791371,0.12489557138938732,11183196,1258456,301882,1.5192232395796474,4.931985829116058,3821
./files\20120227_10-K_edgar_data_1467858_0001467858-12-000014_1.txt,75887000,4502443,0.5312893466946722,0.20822029284990393,1.0112065827374161,0.1766374388304305,0.020744293708993094,0.01605794898458459,0.03522532100906108,0.07244955682948123,45400118,6633079,1055662,1.5761943016269169,5.158282292524303,4899
./files\20120228_10-K_edgar_data_310158_0001193125-12-084319_1.txt,24753614,1447386,1.0220494049272273,0.6331414011189828,0.23766984066448063,0.5576259546520417,0.06335559415387465,0.059970180725805004,0.18495411728453914,0.10425691557055272,14290939,1656657,385965,1.5470613920543657,4.917476747736955,5088
./files\20120228_10-K_edgar_data_51143_0001047469-12-001742_1.txt,48253491,2738049,0.6172643367594955,0.2072643696296158,0.10233564118100151,0.24981291423199514,0.025456082049663833,0.021949935885004247,0.055879204499262064,0.0677854925167519,27462555,4420929,1041164,1.48218859487175,5.04423952967971,4518
./files\20120228_10-K_edgar_data_78003_0001193125-12-085703_1.txt,28949558,1500939,1.053940233413883,0.9070321978441496,0.31820080629525915,0.6705135918248509,0.08054957596544564,0.06749108391480267,0.1077991843772465,0.126254298142696,16508819,2261869,474866,1.5852103250032146,5.001634310255113,5621
./files\20120228_10-K_edgar_data_886982_0001193125-12-085822_1.txt,35622454,1968937,0.8505604800966207,0.6423770796119938,0.26730159471836834,0.4711171561101244,0.06892043777937029,0.051906180847838206,0.07867189249833793,0.23078442834890095,20079356,2823988,608934,1.580344114616161,5.063016236679996,5252
./files\20120229_10-K_edgar_data_19617_0000019617-12-000163_1.txt,117703580,7253437,0.4363724397137523,0.28284522220293634,0.7403662567138861,0.20056698638176632,0.02827625027969499,0.021189954500190736,0.042821079165642435,0.08327086869300719,70990189,10079245,1633647,1.5595488042427335,5.0888058998789125,5801
./files\20120322_10-K_edgar_data_354950_0000354950-12-000003_1.txt,10720803,638694,0.960240741262639,0.26475902388311146,0.6449097689973603,0.4172577165277895,0.031940177925579384,0.03632412391536479,0.09081030978841198,0.09394169978111583,6471239,913774,136477,1.5908275324333718,5.140464760902717,3379
./files\20120327_10-K_edgar_data_104169_0001193125-12-134679_1.txt,11592603,639913,1.2171967126781296,0.44802965403109485,0.19940210622381482,0.5789849557674247,0.06391493843694378,0.05188205271654115,0.1334556416262836,0.11829733104343872,6745651,728709,174063,1.5349274041940075,4.923536480740351,3763
./files\20120724_10-K_edgar_data_320187_0001193125-12-312306_1.txt,12966294,690450,1.0035484104569483,0.46534868563980014,0.29010065899051346,0.6129335940328771,0.09558983271779274,0.06720254906220581,0.1480194076327033,0.15468172930697371,7518411,1046803,220933,1.599888478528496,5.013017597219205,4167
./files\20120726_10-K_edgar_data_789019_0001193125-12-316848_1.txt,17227772,813162,1.1594245673063917,0.4816998334895138,0.19307345891716535,0.5302756400323675,0.06443980412267175,0.04021338921395737,0.1115398899604261,0.10047198467218095,9764874,1293799,306564,1.5325937513066277,4.8953308196890655,3985
./files\20120808_10-K_edgar_data_80424_0000080424-12-000063_1.txt,20871611,1295088,0.674239897211618,0.30306820849239585,0.3837577060400529,0.34175283841715776,0.04378080871724547,0.02486317532090483,0.08617175049108633,0.1275588994724683,12647718,1765092,282047,1.5657870353211518,5.118961800279209,3970
./files\20120912_10-K_edgar_data_858877_0001193125-12-388590_1.txt,20547000,1145878,0.9825653341804276,0.551018520296227,0.28702881109507294,0.5847044798835478,0.09905068427878011,0.05175070993596177,0.12418424998123709,0.19775229125613722,11984813,1469019,332247,1.5475879631164924,4.881901040075819,4528
./files\20121031_10-K_edgar_data_320193_0001193125-12-444068_1.txt,9859755,524041,1.2331096231020091,0.4858398484088077,0.30169395142746464,0.5205699554042528,0.08911516465314737,0.08071887504985296,0.12098290019292383,0.1249902202308598,5707912,728568,161314,1.568176917454932,4.926139366957929,3393
./files\20121116_10-K_edgar_data_1403161_0001384108-12-000011_1.txt,21352959,1260042,0.8833832523042883,0.3868125030752943,0.8596538845530546,0.5719650614820776,0.054521992124072056,0.04007802914506024,0.09340958475987308,0.12007536256727949,13010359,1822882,275237,1.5793417997177872,5.141480998252439,4225
./files\20121227_10-K_edgar_data_47217_0001047469-12-011417_1.txt,28346359,1483051,1.0029324682698033,0.4137416717294281,0.22332340560102115,0.46734738050141234,0.052122280353136874,0.033916567940010155,0.08347656284241069,0.12514741569912294,17064303,1922524,450943,1.5128023243974753,4.9060335753794035,4626
./files\20130207_10-K_edgar_data_101829_0001193125-13-042195_1.txt,26048117,1469023,0.9502914522100743,0.38345213111026855,0.19318962330746353,0.4370932245444762,0.03880129855012481,0.032470560365630764,0.08434177000632394,0.10462736117814357,14476408,2200984,390557,1.4793641760544254,4.911442502942432,4175
./files\20130207_10-K_edgar_data_30554_0000030554-13-000006_1.txt,28490145,1644782,0.8205342714110442,0.2796115229860249,0.19966171808786817,0.3656411609562848,0.02577849222571745,0.019516264161451184,0.0701612736520706,0.07386997182605355,17011607,2581502,400084,1.5773950590412589,5.098266517994482,4403
./files\20130207_10-K_edgar_data_731766_0000731766-13-000005_1.txt,26597845,1627577,0.5724460348112562,0.2204503995817095,1.0355884852145245,0.36004440957324907,0.041226928126902755,0.02666540507760923,0.07262329216989427,0.08890516393387225,16143741,2288108,355298,1.5993559751704527,5.189837408614155,4712
./files\20130211_10-K_edgar_data_12927_0000012927-13-000014_1.txt,27422897,1557181,0.8756849717534442,0.2921304588227059,0.7037075330356587,0.4118339486546522,0.03885225930704266,0.032558835485406,0.07519999280751563,0.10165806030255956,16479375,2389704,370258,1.5724601057937388,5.136149875961754,4026
./files\20130214_10-K_edgar_data_66740_0001104659-13-010881_1.txt,35524954,1966041,0.7670745421890999,0.32695147252778556,0.12420900683149537,0.347246064553079,0.026347365085468717,0.027059456033724626,0.05762850316956768,0.07136168574307454,20343083,3229636,582171,1.4521919939614687,4.915510408989436,4385
./files\20130215_10-K_edgar_data_1467858_0001467858-13-000025_1.txt,71814845,4372532,0.46725787255530665,0.24098165548016573,0.9866137057430341,0.2700723516717545,0.02716961248082347,0.018707696135785854,0.052120830676596536,0.09168600710069132,42892027,6178423,985778,1.5780579764767875,5.157717084746321,5766
./files\20130219_10-K_edgar_data_18230_0000018230-13-000075_1.txt,74205943,4376307,0.4241247243394945,0.1641338233355201,1.1213792816637407,0.1646365302982629,0.018166001608205275,0.013938693057868198,0.037817273788150606,0.04864832380360884,43839889,6617262,1133203,1.559500053355489,5.092865971240134,4920
./files\20130219_10-K_edgar_data_50863_0001193125-13-065416_1.txt,25626734,1338425,0.9107719894652297,0.3616937818704821,0.19216616545566617,0.34854399760913013,0.03892635000093393,0.03197788445374227,0.07658255038571454,0.08816332629770066,14399517,2233260,415140,1.4788441638493004,4.871964435810748,4132
./files\20130219_10-K_edgar_data_86312_0001047469-13-001211_1.txt,28640112,1668686,0.8938170512606927,0.5162744818378053,0.21328158802794533,0.5808762103834993,0.06592013116907554,0.048840824457087796,0.10361446071939237,0.15167622908084563,16458956,2137899,515224,1.518063913762086,4.9685596930758695,4971
./files\20130222_10-K_edgar_data_200406_0000200406-13-000038_1.txt,24757503,1453817,0.7923280577954446,0.3794150157825916,0.8341490022471878,0.48162870567616145,0.020704118881537358,0.02400577239088551,0.07593803071500746,0.06727119025296856,14825199,2156334,337474,1.584713894527303,5.154410080498439,4129
./files\20130222_10-K_edgar_data_4962_0001193125-13-070554_1.txt,35090998,2156933,0.8128207969371325,0.39917790677781834,0.15800212616710857,0.36621443503344797,0.04571305645562472,0.03755332224042193,0.07839835544265862,0.11316995010971598,20410278,2937161,556498,1.4872219025811186,4.856418349573214,5412
./files\20130222_10-K_edgar_data_732717_0000732717-13-000017_1.txt,22401733,1403675,0.8263308814362299,0.2787682333873582,0.13193937343045933,0.44782446079042515,0.044739701141646035,0.029209040554259356,0.08207027980123603,0.0953924519564714,13065839,1822133,344685,1.5033935918214687,4.925320319874615,4680
./files\20130222_10-K_edgar_data_93410_0000093410-13-000003_1.txt,55049257,2252866,0.562172805661766,0.15402602729145898,0.8496288727336645,0.24444418798099843,0.020018944757477806,0.01726689470212609,0.04381086136503458,0.0565945777511845,28840353,6114932,975111,1.5398319296398455,4.943094706919985,4871
./files\20130225_10-K_edgar_data_1103982_0001193125-13-073227_1.txt,23386064,1324027,1.087666641239189,0.9256608815379143,0.2662332414671302,0.8717344887981892,0.09055706567917421,0.042446264313341045,0.19410480299873037,0.22718569938528443,13628848,1615739,375515,1.5713116122254305,4.957434402772753,6013
./files\20130225_10-K_edgar_data_63908_0000063908-13-000010_1.txt,22271584,1058458,0.6535923012533327,0.18895412005011064,1.0491677515782392,0.2449790166449684,0.020029136725311727,0.022202109105887997,0.05130104359360503,0.05356849303420636,12050331,2277587,452374,1.559962700456702,5.0795317338996915,3638
./files\20130226_10-K_edgar_data_40545_0000040545-13-000036_1.txt,58360400,3410577,0.6271666055333159,0.24072173124958038,0.09101099315453075,0.2058595950186728,0.02146264400422568,0.024072173124958032,0.04274936469694131,0.05603157471594983,33192967,5091868,925633,1.4568168377374269,4.877684919589853,4781
