,"file size,","number of words,","% positive,","% negative,","% uncertainty,","% litigious,","% modal-weak,","% modal moderate,","% modal strong,","% constraining,","# of alphabetic,","# of digits,","# of numbers,","avg # of syllables per word,","average word length,",vocabulary,year,cik,co_tic
493,29836011,1903902,1.3307407629174188,1.5573805794625983,0.3825301932557453,0.5579593907669618,0.10299899889805253,0.06880606249691422,0.10515247108307044,0.29035107899461216,19171108,1854753,339102,1.6405229891034308,5.131895969435401,5779,2019,886982,gs-pj
494,29836011,1903902,1.3307407629174188,1.5573805794625983,0.3825301932557453,0.5579593907669618,0.10299899889805253,0.06880606249691422,0.10515247108307044,0.29035107899461216,19171108,1854753,339102,1.6405229891034308,5.131895969435401,5779,2019,886982,gs-pk
495,29836011,1903902,1.3307407629174188,1.5573805794625983,0.3825301932557453,0.5579593907669618,0.10299899889805253,0.06880606249691422,0.10515247108307044,0.29035107899461216,19171108,1854753,339102,1.6405229891034308,5.131895969435401,5779,2019,886982,gs-pc
496,29836011,1903902,1.3307407629174188,1.5573805794625983,0.3825301932557453,0.5579593907669618,0.10299899889805253,0.06880606249691422,0.10515247108307044,0.29035107899461216,19171108,1854753,339102,1.6405229891034308,5.131895969435401,5779,2019,886982,gce
497,29836011,1903902,1.3307407629174188,1.5573805794625983,0.3825301932557453,0.5579593907669618,0.10299899889805253,0.06880606249691422,0.10515247108307044,0.29035107899461216,19171108,1854753,339102,1.6405229891034308,5.131895969435401,5779,2019,886982,gcec
498,29836011,1903902,1.3307407629174188,1.5573805794625983,0.3825301932557453,0.5579593907669618,0.10299899889805253,0.06880606249691422,0.10515247108307044,0.29035107899461216,19171108,1854753,339102,1.6405229891034308,5.131895969435401,5779,2019,886982,frlg
499,29836011,1903902,1.3307407629174188,1.5573805794625983,0.3825301932557453,0.5579593907669618,0.10299899889805253,0.06880606249691422,0.10515247108307044,0.29035107899461216,19171108,1854753,339102,1.6405229891034308,5.131895969435401,5779,2019,886982,gsc
500,29836011,1903902,1.3307407629174188,1.5573805794625983,0.3825301932557453,0.5579593907669618,0.10299899889805253,0.06880606249691422,0.10515247108307044,0.29035107899461216,19171108,1854753,339102,1.6405229891034308,5.131895969435401,5779,2019,886982,gsce
501,28752912,2248524,0.7888730562804755,0.2743577564660195,0.8994789470781722,0.2337978158116169,0.025705751862110438,0.027707064723347403,0.03660178855106728,0.06470911584666209,19633525,1789868,303863,1.5820862930526867,5.1690709105172985,5202,2019,310158,mrk
502,24066786,2140446,0.5700213880658517,0.16510577702030324,0.05171819331111367,0.11422852994189063,0.019481921057573983,0.012240439609315071,0.016912363124320817,0.059753901756923564,15973763,1578534,216685,1.4703183355244656,4.944566225917402,4164,2019,34088,xom
503,46846663,3632237,0.7744538696125831,0.3765723437099507,0.9746610697484772,0.2985488006426893,0.036203584733044684,0.03229414820673871,0.028962867786435743,0.08380510412729125,31722183,2964796,499329,1.553619986801522,5.121127283269236,6507,2019,78003,pfe
504,22339960,1195902,0.8067550685591294,0.2752733919669003,0.968724862070638,0.2450869720094121,0.04105687589785785,0.032193273361864096,0.03737764465650195,0.08378612963269566,13090051,2050565,396424,1.5653540173024212,5.115853138467868,4592,2019,104169,wmt
505,11664158,760933,0.9910202343701746,0.25271607355706743,0.7226654646335486,0.21854749366895646,0.036796932187196506,0.022078159312317904,0.02930612813480293,0.08739271394459171,7391880,893484,155186,1.5392997806640007,5.097505299415323,3744,2019,354950,hd
506,14926311,1029364,0.9482554276232702,0.28881911549267314,0.3792633121033959,0.21974733913367864,0.053042461170198285,0.03186433564803121,0.028367030515930224,0.08539253364213242,9663316,1190539,185421,1.545429993665992,5.057812396780925,4065,2019,320187,nke
507,26807783,2493827,0.4635846833000044,0.16901733761002666,1.6928199109240538,0.14507822715849975,0.022535645014670223,0.013914357331122007,0.014636139555791159,0.03580841814608632,18360877,1374423,223809,1.4728367284498884,5.056485072942109,4562,2019,789019,msft
508,19640818,1462184,0.9024855968879428,0.3766967768762344,0.7218653739884994,0.3238990441695436,0.051703479179090996,0.03877760938431825,0.06360348629173893,0.15312710301849836,13097281,1375063,169719,1.5843094986677464,5.15180989533465,4430,2019,80424,pg
509,22538185,1756999,0.8216851574759007,0.3050087108757603,0.8734211004104157,0.21400126010316456,0.03648266162928949,0.02367673516035012,0.02299375241534002,0.08417762332249477,15382510,1406897,240367,1.5741164337600648,5.176883993673303,4118,2019,858877,csco
510,18436066,1551012,0.8075372724388981,0.4308799674019285,0.7736239306981506,0.4894223900266407,0.09355182293882963,0.03823310200050032,0.07627278189981768,0.19812870564508853,12664697,1117645,185242,1.579570628724987,5.144972443797985,5013,2019,1618921,wba
511,12861616,947511,0.8515996120361663,0.3251677289234637,0.8683804198579224,0.3512360278666949,0.0565692641035302,0.040843853000123484,0.03071204450396882,0.11894321015798234,8617959,844761,111371,1.575200710070912,5.14043530893045,3752,2019,320193,aapl
512,28748946,1630493,0.8737848000574059,0.41067333622407454,0.8699822691664423,0.497211579565199,0.05188614731863307,0.03275083057700953,0.03281216172041217,0.15308253393298835,17392158,2399541,395018,1.5567487870233114,5.0602130766584095,5617,2019,1403161,v
513,35176390,2681907,0.7261251042634961,0.2199927141396029,0.8864960641811964,0.19478676926530264,0.018531589648708924,0.02054508228659681,0.01278940694065827,0.07520767871518289,23639583,2289548,280299,1.5810850264382768,5.1854281300582015,4365,2019,1744489,dis
