master %negative,cik,filingdate,harvard %negative,excessret
5.808340186956401,789019,2010-07-30,1.1598536306106977,-0.03702104676827067
4.760611419909045,80424,2010-08-13,1.3139578670344874,0.009285026326659396
6.061940864595416,858877,2010-09-21,0.9915619298210436,0.016978717123990128
5.234566684276432,320193,2010-10-27,1.0365562115416598,-0.0006415191941135934
5.893950688672607,1403161,2010-11-19,1.2946617886996958,-0.010407961520140896
6.335435053345389,47217,2010-12-15,0.8113587938846081,0.009886697975844072
4.0828805893375675,30554,2011-02-08,0.5706142479732488,
6.847748830597595,12927,2011-02-09,1.0676783574901922,-0.015852345263397183
6.711852572747826,101829,2011-02-10,0.7891757765639295,0.0038911894415816217
5.895623757713361,731766,2011-02-10,0.8121133000479144,-0.0031647883081566963
5.676372976513735,66740,2011-02-16,0.5477760803023037,-0.007576878896501271
6.436997856137871,86312,2011-02-17,0.9135347218428996,0.012738751191527342
13.238592484666455,50863,2011-02-18,1.0556706381756085,0.008400648903940433
4.447507488577331,18230,2011-02-22,0.522507364129264,0.007909163889527893
4.456292436415133,51143,2011-02-22,0.5405917561501031,-0.0015414927702737113
8.818496036674697,93410,2011-02-24,1.1298935704283304,0.014254025404713211
8.494082869033335,200406,2011-02-25,1.1210543273777973,0.013110308689553873
4.458855288604675,34088,2011-02-25,0.6670905932561125,-0.0049067619019429465
8.193962352563561,40545,2011-02-25,0.9776354324132072,-0.013893427409458314
6.177292812697267,63908,2011-02-25,1.0333812367273016,0.013649025864389541
9.615073394647556,70858,2011-02-25,0.7946702517786903,-0.004880022706644338
8.529302450709519,831001,2011-02-25,0.7157716686898318,-0.014786512035451671
6.303491373454692,1103982,2011-02-28,1.0671502241471222,-0.0035477590450679886
15.680652691690304,19617,2011-02-28,1.3589048373916834,-0.020440776724024223
7.585719738745476,21344,2011-02-28,0.9462006743891112,0.024798810490450518
10.660443518517758,310158,2011-02-28,1.1181046113769255,0.019662546507637546
8.06984854381107,4962,2011-02-28,1.1167145514298564,0.008060729515613096
7.167475143696913,732712,2011-02-28,0.9705266624326676,-0.01813404318050127
5.640386940386037,78003,2011-02-28,2.80829101432874,0.026446908195687624
0.5622969685492447,1467858,2011-03-01,0.8282516730570608,-0.04059087492577862
4.843096157785387,732717,2011-03-01,2.0220928911765936,-0.009065169071226342
11.677679578579225,886982,2011-03-01,0.9095704294245625,-0.016044863408574472
5.81237307919858,354950,2011-03-24,0.987456231771048,-0.00917280443984203
5.892267269296684,104169,2011-03-30,1.0873624862178706,0.003752243184548254
0.4456829890686995,320187,2011-07-22,1.6786017720597157,0.021368313103251713
0.4638271325978249,789019,2011-07-28,1.6437508289491136,-0.0007828200330769475
0.2351948531350525,80424,2011-08-10,1.3051864015884678,-0.010838290386685046
0.5322071588332156,858877,2011-09-14,1.441828539518434,-0.0021506035132696777
0.5536206564035078,320193,2011-10-26,1.7455264335521734,0.007574143552599666
0.7401466517703398,1403161,2011-11-18,1.9387950913780376,0.028144220206055004
0.3460060235223457,47217,2011-12-14,1.3234929956134145,-0.04150695348296818
0.422442512391322,101829,2012-02-09,1.1802295252999475,3.4194783624541536e-05
0.503617025636822,12927,2012-02-09,1.7388412746007813,-0.0005958116808448821
0.23221375770683364,30554,2012-02-09,1.0748161559019964,
0.2238676847670698,731766,2012-02-09,2.078317821025429,0.037896089243284914
0.2524752332544185,66740,2012-02-16,0.8476357478291157,-0.003394995894967945
0.5410294974940356,86312,2012-02-16,1.4308371433394558,-0.01432214625171968
0.19245283690066745,18230,2012-02-21,0.7463609372335703,0.004257945606070512
0.6190606268557939,200406,2012-02-23,1.7551677689214784,0.011035180611619344
0.29024316585815263,21344,2012-02-23,1.7075750083312728,0.012341351559328029
0.42289639793551176,50863,2012-02-23,1.1055847371655931,0.010764242437986571
0.26370566628657544,70858,2012-02-23,1.805270826918184,-0.0024968403756158164
0.3997108355109745,93410,2012-02-23,1.934162225743386,0.00961881264007447
0.3284037162597786,34088,2012-02-24,1.181974517976348,-0.0056348725829150625
0.2485116402983717,40545,2012-02-24,1.4554686417791702,-0.006032670605828572
0.4309756113424121,4962,2012-02-24,1.1069152910550912,0.004704390418253213
0.4968567078213158,63908,2012-02-24,1.6564392089696929,-0.0035122923459213196
0.4075838887217886,732712,2012-02-24,1.5793281328636135,0.007807679338203477
0.3289334003075983,732717,2012-02-24,1.9263277014728253,0.009762630432189723
0.4823032616569964,831001,2012-02-24,1.224915257983743,0.05522746146645996
0.4856584708091934,1103982,2012-02-27,1.6466629276500282,0.009272185960791712
0.20822029284990395,1467858,2012-02-27,2.0815590432631628,-7.447856164821687e-05
0.6331414011189828,310158,2012-02-28,1.517305209628511,0.005077126760079986
0.2072643696296158,51143,2012-02-28,0.8126207624577919,0.016790021712746128
0.9070321978441496,78003,2012-02-28,1.8760160378390407,0.0164480476192157
0.6423770796119938,886982,2012-02-28,1.5307586914948612,0.016232668996369215
0.28284522220293634,19617,2012-02-29,1.7112900905621378,0.016933415101947458
0.26475902388311146,354950,2012-03-22,1.7997678987846375,-0.001507914996563331
0.4480296540310949,104169,2012-03-27,1.5888695263211845,-0.0006388061578836979
0.4653486856398002,320187,2012-07-24,1.5458782260085189,-0.005027531929708173
0.4816998334895138,789019,2012-07-26,1.7360558649341464,0.0017299315341137156
0.30306820849239585,80424,2012-08-08,1.3549552974928358,0.00041556216839266913
0.551018520296227,858877,2012-09-12,1.6060811042004994,-0.018919004806351336
0.4858398484088077,320193,2012-10-31,1.7409053048716352,-0.032340411521654455
0.3868125030752943,1403161,2012-11-16,2.090769158382233,0.004447540867377642
0.4137416717294281,47217,2012-12-27,1.335970524391637,0.05581845892852222
0.38345213111026855,101829,2013-02-07,1.1041743738793195,-0.0018380426081683332
0.2796115229860249,30554,2013-02-07,1.1178537208559567,-0.0013866825366888325
0.2204503995817095,731766,2013-02-07,2.078849994917556,0.00036820770888068566
0.2921304588227059,12927,2013-02-11,1.8604696791869264,-0.005472600472014921
0.3269514725277856,66740,2013-02-14,0.9423564705730876,0.006055576543045449
0.2409816554801657,1467858,2013-02-15,1.9769113272771124,-0.02476053531151079
0.1641338233355201,18230,2013-02-19,2.1325036596007987,-0.049445157339480406
0.3616937818704821,50863,2013-02-19,1.1424270448306344,-0.022859529667711098
0.5162744818378053,86312,2013-02-19,1.4066032737673435,0.0011691805599254312
0.3794150157825916,200406,2013-02-22,2.0225026807273063,-0.005687132785103688
0.3991779067778184,4962,2013-02-22,1.0465790973982954,-0.0105635973268986
0.2787682333873582,732717,2013-02-22,1.5378542457627848,0.0025948709755512223
0.15402602729145898,93410,2013-02-22,1.8467787822037,0.006410866151248751
0.9256608815379144,1103982,2013-02-25,1.9457012109918304,0.027667788526525294
0.18895412005011064,63908,2013-02-25,2.5273658579388405,-0.018918809938812453
0.2407217312495804,40545,2013-02-26,1.4128537628137685,-0.006835805272302542
0.20156956743013466,51143,2013-02-26,0.7992902226910492,0.014000041324225165
0.4271567548723759,732712,2013-02-26,1.7340262738130745,0.005084958440810361
0.2914227787335049,21344,2013-02-27,1.6687325574490826,-0.006692802101273321
0.16978509722035642,34088,2013-02-27,0.6275907697708646,-0.011781411949653098
0.2626104206901734,19617,2013-02-28,1.6924747491078869,0.005489183923527374
0.60867251227355,310158,2013-02-28,1.6094126671049749,0.005031657791879418
0.2642402907431744,70858,2013-02-28,1.8626371811022944,0.04424150385131154
0.3930426682632264,78003,2013-02-28,2.0685713536362007,0.010201428968754422
0.4997880601208377,831001,2013-03-01,1.2085070719942317,0.05160782778815154
0.6934855319279511,886982,2013-03-01,1.6342490902301436,0.023435677651516773
0.26411617354649225,104169,2013-03-26,2.0455665008278663,0.009687515493214782
0.25467387357762844,354950,2013-03-28,1.7740329156187975,0.011149862685222445
2.1137064626169497,320187,2013-07-23,1.8546612628144117,-0.004656165178294369
4.596539714270628,789019,2013-07-30,1.5946178637983088,-0.010607310978243412
2.63183406398733,80424,2013-08-08,1.2783958693397213,-0.000829870709641578
2.5329986744984616,858877,2013-09-10,1.8539021391402648,-0.010887302091986406
0.4864915417015873,320193,2013-10-30,1.8444535913846585,0.0010824459451876933
0.364967221715677,1403161,2013-11-22,2.226485994353789,0.005282838420831881
0.4237537396214999,47217,2013-12-30,1.4271478816963592,0.012635706638588373
0.28936983497625,30554,2014-02-05,1.1612291962582526,-0.020228973947800766
0.30444770591387016,101829,2014-02-06,2.084396801088991,0.014373725540915316
0.23300689331821056,1467858,2014-02-06,2.0955775948282533,-0.012094124135447748
0.21936743084774507,731766,2014-02-12,2.182244110690527,0.0423246594248019
0.3127312684117844,66740,2014-02-13,0.9579575653470614,0.004319949986170801
0.4749597636058622,86312,2014-02-13,1.3803866316663624,0.00462963597414956
0.2939197496154454,12927,2014-02-14,1.8856836805552493,-0.011281192588885491
0.2818256885341444,50863,2014-02-14,2.1743817538403394,-0.010569276170712683
0.1682719235088749,18230,2014-02-18,2.205125178122428,0.003113578488604718
0.2423297617486687,19617,2014-02-20,1.7574229789646254,-0.018454511267721907
0.3725151473892028,200406,2014-02-21,2.070394197965789,-0.012264777641070923
0.2756732542626518,732717,2014-02-21,1.8000889629509145,-0.027894372654499344
0.1755688317815626,93410,2014-02-21,1.9603344583617903,0.016196527402075223
0.18399635642780465,63908,2014-02-24,2.5846573054694884,-0.01265862647319449
0.4067198882851655,4962,2014-02-25,1.0412762334783199,0.0013861484531108026
0.2359647960573325,51143,2014-02-25,0.7837368223070724,0.006340097307276249
0.2452165795815541,70858,2014-02-25,1.881102316265924,-0.001729338877635378
0.18095574614799825,34088,2014-02-26,0.6723194183079877,-0.004570067547611245
0.2820053353996909,21344,2014-02-27,1.7724365861105773,0.0019757055399276524
0.35017094659430165,310158,2014-02-27,1.9264892268694551,-0.0014959479695266786
0.2712150800860691,40545,2014-02-27,1.5483778102111592,0.011484196815553016
0.4593540620859439,732712,2014-02-27,1.7545166004262962,-0.00790493851752827
0.381482803022076,78003,2014-02-28,2.0987433980473424,0.004762101479638181
0.5846479361499504,886982,2014-02-28,1.6109720805133467,0.03081027949190651
0.7508367920739054,1103982,2014-03-03,2.100236837930331,0.02026135628978043
0.2581089870946935,831001,2014-03-03,0.7997984121858923,0.02460993013992141
0.2984296227617778,104169,2014-03-21,2.1255213821144463,0.002889713977250019
0.24692480920594975,354950,2014-03-27,1.7633306104053406,-0.0028431553422154643
0.25509950941814874,320187,2014-07-25,2.107701578000481,0.01583190836115811
0.4987510126924116,789019,2014-07-31,1.7477276790011411,-0.0024888393111799356
0.2457081619142377,80424,2014-08-08,1.5368829316614665,0.0027088849423908545
0.2829992730293904,858877,2014-09-09,1.9903795407868048,0.007030173870369527
0.5220843672456575,320193,2014-10-27,1.8629115226337447,-0.006550808717606937
0.4628568776630767,1403161,2014-11-21,2.0988693276984,0.014595498671244211
0.2351238348239197,47217,2014-12-18,0.8297098755043815,0.0039032709521480413
0.275360407078368,1467858,2015-02-04,2.116777624369108,0.03609171643314557
0.30621739223893063,101829,2015-02-05,1.9946917317841508,-0.00522557262242751
0.2854658596468574,30554,2015-02-05,1.224407949148898,-0.010320642416479009
0.20225748235416105,731766,2015-02-10,2.1072376121062764,-0.0027577741178230752
0.2667048702816426,12927,2015-02-12,1.893791223212849,0.03747510891534089
0.2842630761015007,66740,2015-02-12,0.982136609454502,0.006367457497290285
0.4089888591452043,86312,2015-02-12,1.1448770358920473,-0.0012077371972626372
0.2761565569839916,50863,2015-02-13,2.16957893896742,-0.0052648901317982055
0.1742794759075159,18230,2015-02-17,2.1381241450068402,-0.02597408293168524
0.7162434545202472,1103982,2015-02-20,2.023581642993872,-0.010840039254307765
0.2396416248658993,732717,2015-02-20,0.97787023766231,0.0082458955463931
0.18189781747995395,93410,2015-02-20,1.9037080385167848,-0.018258601709126188
0.4945174635800678,732712,2015-02-23,1.693705589319778,0.013067604271996602
0.6009491247751839,886982,2015-02-23,1.555714305478172,-0.00047711474627853967
0.22353261746140266,19617,2015-02-24,1.8669819470695903,0.011257053356143132
0.3580022672774549,200406,2015-02-24,2.05089881302014,0.020662009668188652
0.3976580810741976,4962,2015-02-24,1.0457499440347888,0.010106666847688572
0.2425808492966474,51143,2015-02-24,0.8253351076549176,-0.03075339629923357
0.19850906591911716,63908,2015-02-24,2.518551280161188,0.057640309653189226
0.27164184667414065,21344,2015-02-25,1.8023397770947776,0.022566195070664374
0.16702743347326435,34088,2015-02-25,0.745951014864604,-0.020935030926662157
0.2298068201688005,70858,2015-02-25,1.9186532159609329,-0.02612587349625639
0.25444315565705605,831001,2015-02-25,1.0609864257474857,0.032647136685564515
0.3234704518181629,310158,2015-02-27,1.8949448711290195,-0.009732737131313063
0.27278172199570466,40545,2015-02-27,0.8728853623446396,-0.006707468395392491
0.34370953469382176,78003,2015-02-27,2.109271883269329,0.004203970494021103
0.30264669013028644,354950,2015-03-26,1.841650111758795,0.005634568642221449
0.2499063744895287,104169,2015-04-01,2.1058374387023053,-0.007580533514653265
0.2792971109163005,320187,2015-07-23,2.0997793487508054,0.006972188708226135
0.539543172784444,789019,2015-07-31,1.8918630517044663,0.013556150078277818
0.3930166029462877,80424,2015-08-07,1.8246518943218744,0.00196727453786405
0.3270688865225261,858877,2015-09-08,2.0441480311800317,-0.015433348822966209
0.3522699786256226,1618921,2015-10-28,1.0636771051315763,0.03081389769119891
0.4816520393852204,320193,2015-10-28,1.9713085279533669,0.019871218742499197
0.3918783821461195,1403161,2015-11-20,2.206675187011433,-0.0037800780487932117
0.2166323545523373,47217,2015-12-16,0.8224480670281007,-0.030244239909195225
0.2881270899707083,1467858,2016-02-03,2.2692321237805664,-0.016579697810764626
0.35985577764553506,30554,2016-02-04,1.4098277791818608,0.03555475349507764
0.2031131721404808,731766,2016-02-09,2.2302586559005353,0.024527482325024108
0.2955023634528111,12927,2016-02-10,1.9908900281406148,-0.03404545806388848
0.3357300336306009,101829,2016-02-11,2.1081320423572514,0.003386254875844985
0.16975325120633666,66740,2016-02-11,0.867869582761548,-0.007547500234338589
0.4325856649410248,86312,2016-02-11,1.235790421150663,0.0008545734270373195
0.2924038391210005,50863,2016-02-12,2.332443325793779,-0.023733238727565276
0.1861067464827636,18230,2016-02-16,2.392924956007356,0.006009537632039708
0.24518577415665915,732717,2016-02-18,1.004817564675904,-0.0013861227260634212
0.6976113491189042,1103982,2016-02-19,2.17406056706537,0.025836111920391813
0.35763198721551626,4962,2016-02-19,1.0036950211375988,-0.0061954084587487745
0.8348751467149295,886982,2016-02-22,1.8815506460301648,0.008650816807802553
0.2390516976720958,19617,2016-02-23,1.9837002792298202,-0.0019487199672976185
0.214451788900601,51143,2016-02-23,0.7934583085597295,-0.015503100164123818
0.38320587539198864,732712,2016-02-23,1.8308710953810667,-0.00318081677172799
0.3801535500359285,200406,2016-02-24,2.217334518035143,-0.0015245998494932689
0.18942227633380807,34088,2016-02-24,0.8236461505212759,-0.026001085401732627
0.25444451611561897,70858,2016-02-24,1.9936512134682487,0.06432978545670198
0.28702820381106137,21344,2016-02-25,1.8872117460440807,-0.02093118316361897
0.2240626781955429,63908,2016-02-25,2.493207216921552,-0.0035874484846272203
0.1897064018118728,93410,2016-02-25,2.0168713222530497,0.009471092441370565
0.3349584467099554,310158,2016-02-26,2.0651821372045984,0.010566142785795263
0.262837182758557,40545,2016-02-26,0.905817892772585,0.009626089344112021
0.2678532746633869,831001,2016-02-26,1.171932889939468,0.06603874129356191
0.3474823389873759,78003,2016-02-29,2.1902965361767683,-0.028335407376945287
0.30495658794018304,354950,2016-03-24,1.962182385714314,0.013096382724916866
0.31699528511223307,104169,2016-03-30,2.0979316018746723,0.004071449417261008
0.24341630389655586,320187,2016-07-21,2.159317794091117,-0.018622874193801042
0.5283517536794231,789019,2016-07-28,1.8744536458090044,0.019011872769897464
0.3350275659986946,80424,2016-08-09,1.9627885587087872,0.006420378351753575
0.33612015773555154,858877,2016-09-08,2.017778931916013,0.009153249785008422
0.3739580685299903,1618921,2016-10-20,1.082692609446101,0.013762387171693202
0.2334389661308895,320193,2016-10-26,2.128858709561486,-0.02655625606482981
0.35702278221610284,1403161,2016-11-15,2.272408983199915,0.040120747715340244
0.2896616094124097,47217,2016-12-15,1.8636418203571488,-0.028375017180439666
0.3621398523422253,30554,2017-02-02,1.392697091034446,-0.013903441517887916
0.2841217931918957,1467858,2017-02-07,2.2987754166434016,-0.0040554691794501
0.2954438761643565,12927,2017-02-08,1.9632922783842768,0.006188033253483161
0.1961092449630372,731766,2017-02-08,2.1829849362773204,-0.004851747864354605
0.2906717337651599,101829,2017-02-09,2.0861337144892844,0.0007960499615078387
0.19095062095513166,66740,2017-02-09,0.8778912562159793,0.004611324082496093
0.18751371326939106,18230,2017-02-15,2.386871509877135,-0.01622511220897871
0.3605928297370491,86312,2017-02-16,1.0101852344298603,-0.004560981241507722
0.3886902675297608,4962,2017-02-17,1.0196370317471493,-0.008958922684499049
0.2608397446333868,50863,2017-02-17,2.3044199139665738,-0.00821583959163208
0.23732176551831466,732717,2017-02-17,1.0212618362179595,0.011628589373244624
0.4160380456870607,732712,2017-02-21,1.9040854088603425,0.005764599263310188
0.1668946621863686,34088,2017-02-22,0.7583203370372776,0.0030552489249726644
0.20342311903747864,70858,2017-02-23,2.0414609541612854,0.025923945358298228
0.3407790077113382,78003,2017-02-23,2.1984534956531867,-0.004097482652003492
0.19073252093571946,93410,2017-02-23,2.0198963442206685,0.011093891973451342
0.8037319008865285,1103982,2017-02-24,2.1698626966108683,-0.0439608096070937
0.2925063903423115,21344,2017-02-24,1.8600665936378133,0.007812133173144664
0.22510835641650895,40545,2017-02-24,0.791007287832278,-0.00870295976611768
0.2405347195829456,831001,2017-02-24,1.1748403395968643,0.009262135539015226
0.3472567999940385,200406,2017-02-27,2.1993516329506364,0.00328077870800092
1.0124108169836856,886982,2017-02-27,2.534904431727126,0.008853882769327859
0.23356371803322096,19617,2017-02-28,1.9365427690015042,0.007517765607719662
0.3315639668406265,310158,2017-02-28,2.009182782145266,0.002281248454012008
0.2324131955294241,51143,2017-02-28,1.0137892902795589,-0.0032129043908237787
0.2325332736427981,63908,2017-03-01,2.2739308031177807,0.0014416081824473181
0.9654721824640292,1675149,2017-03-15,2.8700153453531714,-0.041173692355466196
0.2699293381024309,354950,2017-03-23,1.9613783735972359,-0.006552026557170354
0.3093980113601821,104169,2017-03-31,2.169713748845337,-0.009004701107839574
0.2461886843645401,320187,2017-07-20,2.1612131002725765,-0.01711283408505937
0.1719101670969942,789019,2017-08-02,0.6589855028865381,0.004196178787023497
0.3548078729768614,80424,2017-08-07,2.0201875990463,0.010665746356234851
0.33450776034696744,858877,2017-09-07,2.0149745562194106,-0.003916202856749651
0.3302101409595842,1618921,2017-10-25,1.917570507638914,-0.04659823201673052
0.2327086864274904,320193,2017-11-03,2.310133147674148,0.022875917842321125
0.32716538323834604,1403161,2017-11-17,2.259593041798416,0.01102582818714093
0.3785579018490146,47217,2017-12-14,1.3641469183195298,0.02582092572729433
0.31598007817859425,1467858,2018-02-06,1.3361785711706635,0.015848191481267038
0.1850137713934546,66740,2018-02-08,0.8837280974196752,-0.002422465573759469
0.2814400789084333,101829,2018-02-09,2.1197239837108737,0.0037974406529577287
1.014666867287187,1103982,2018-02-09,3.0530912960032888,0.004307793191869136
0.2621635377544687,12927,2018-02-12,2.0123892911674943,0.0075684686745411955
0.19511452787990946,731766,2018-02-13,2.1782212112682484,-0.01307297946637731
0.3399327164011237,1666700,2018-02-15,1.3219086790545354,0.010553298205841166
0.18180815409710396,18230,2018-02-15,2.3642445196911974,0.0024388714918425203
0.3630904294931277,30554,2018-02-15,1.5050994606681374,-0.013241333341968309
0.31224878881438184,86312,2018-02-15,0.9919882877482238,-0.013558648395709638
0.24006961197035265,4962,2018-02-16,0.7294727042907898,0.01717398053565522
0.2734308019933673,50863,2018-02-16,2.2762124049761887,0.044036597890008355
0.2261172368596152,732717,2018-02-20,0.9507338002111166,-0.011057679223243078
0.3353758178058772,200406,2018-02-21,2.2086280154457256,-0.004651712978366751
0.19165283350825327,70858,2018-02-22,2.034541630649336,0.010264979757820258
0.3238019328484607,78003,2018-02-22,2.2398870913532423,0.013275677746384718
0.1819684876637372,93410,2018-02-22,2.0164331580812447,0.015800231124447395
0.2998466970393659,21344,2018-02-23,1.8768332272957144,0.013846071369203572
0.3029391710186434,40545,2018-02-23,1.7185416376033391,-0.004739084426224172
0.2568959751663974,63908,2018-02-23,2.217851320571969,-0.01139909973577169
0.2474351861105463,732712,2018-02-23,2.030609387340274,0.020863264007634497
0.23834543839940706,831001,2018-02-23,1.1113762164112326,-0.016672362723681777
0.9526880051266438,1675149,2018-02-26,2.7704551814417635,0.021134322225958457
1.4290751635458347,886982,2018-02-26,3.419254366007124,-0.00021357929788135
0.2326388654961417,19617,2018-02-27,1.9429572394476942,0.0014674316694595069
0.2782747534163322,310158,2018-02-27,2.0862752153044224,0.015217412631657101
0.21709521261637135,51143,2018-02-27,1.0054315108240075,0.023620105283704285
0.16568521918993648,34088,2018-02-28,0.7605385033078973,0.011605680088750403
0.2668912407719316,354950,2018-03-22,2.028726457797278,0.0015456550423162962
0.33158185252757344,104169,2018-03-30,2.0571233337190784,0.001120856325949493
0.25592718424917954,320187,2018-07-25,2.1565811596851163,-0.003282999405653131
0.149528869708406,789019,2018-08-03,0.5904340328889263,0.013254732655311852
0.3802900594964505,80424,2018-08-07,1.8575976110096724,0.003662305955633771
0.3574440880570158,858877,2018-09-06,2.0152689284637284,-0.008365732784289759
0.3222401200449534,1618921,2018-10-11,1.984339816669917,0.05965570276705523
0.2482345343967309,320193,2018-11-05,2.277462247860885,-0.002895954849343907
0.3416346006314193,1403161,2018-11-16,2.285229068851576,-0.007789702684462774
0.2852606463622488,47217,2018-12-13,1.8273402246113128,-0.02627943138827371
0.2911266649212463,50863,2019-02-01,2.4314909172874484,0.012449453047191694
0.3556666781329717,1467858,2019-02-06,1.5974142065470944,-0.023446159508697884
0.2835739950559072,101829,2019-02-07,2.0477018677745504,0.015800452106834006
0.17648851131940702,66740,2019-02-07,0.8854741038530669,0.03459042010062019
0.31733271692459153,1103982,2019-02-08,1.9058730782399085,-0.004310638122694499
0.2742696805326084,12927,2019-02-08,1.8843537997839488,-0.0011398905087389721
0.3175059702565719,1666700,2019-02-11,1.2965160983912791,0.009941730671182203
0.3437818033787909,30554,2019-02-11,1.5275726904180202,-0.04332804325827755
0.1994094623360571,731766,2019-02-12,2.1602790804951177,0.007913338103978651
0.23281715916564985,4962,2019-02-13,0.7163447011885411,-0.02334872309509095
0.1682654589070059,18230,2019-02-14,2.3737309281829093,0.031037095454163888
0.2728370027590903,86312,2019-02-14,2.382028879646656,0.006602988782291153
0.26042430935812977,732712,2019-02-15,2.043674803730716,0.02616759040733463
0.2785229336367541,200406,2019-02-20,2.355681141590213,0.0008710604716424264
0.3424824997272929,732717,2019-02-20,1.2432919941392029,0.008004189908654258
0.31475936248052183,21344,2019-02-21,1.8840575184624275,-0.02526518357653129
0.2656033787373019,63908,2019-02-22,2.220549304890426,0.014496533041012838
0.2586607653233685,831001,2019-02-22,1.096379914214321,0.001954280491734073
0.17245339815478292,93410,2019-02-22,1.9815174510158955,0.006040319112270542
0.2456004355022008,1675149,2019-02-26,0.8338969250871652,-0.045635070588529336
0.24464549553548715,19617,2019-02-26,1.80538683530641,-0.0013011768168359472
0.2961523989876759,40545,2019-02-26,1.6613046234087734,-0.017120162642231374
0.20458424385497587,51143,2019-02-26,0.9963626504760416,-8.644714034322654e-05
0.2100457387542861,70858,2019-02-26,1.9391153706271809,0.005329587041715156
1.5573805794625983,886982,2019-02-26,3.6685116996307015,-0.00155538881286732
0.2743577564660195,310158,2019-02-27,2.0772036970993817,0.020266436596879878
0.16510577702030324,34088,2019-02-27,0.7346019892692416,0.015930454971968544
0.3765723437099507,78003,2019-02-28,2.2004525720238233,-0.025012729035357895
0.2752733919669003,104169,2019-03-28,2.2560450317010594,-0.01885022720627849
0.25271607355706743,354950,2019-03-28,2.009295046420384,0.025517808254427843
0.28881911549267314,320187,2019-07-23,1.5115000789050652,0.015285826106468225
0.16901733761002666,789019,2019-08-01,0.5996052439541397,0.0015445718915038098
0.3766967768762344,80424,2019-08-06,1.88299818809188,0.020425887829265688
0.3050087108757603,858877,2019-09-05,2.0419812831596005,0.017952657167712882
0.4308799674019285,1618921,2019-10-28,1.9171561377751063,0.01884212035370436
0.3251677289234637,320193,2019-10-31,1.9996785981288818,0.01758662511685083
0.41067333622407454,1403161,2019-11-14,2.0227796003674854,0.009217441978587093
0.2199927141396029,1744489,2019-11-20,1.9075051208835976,0.021251669867758283
0.3292486071346213,47217,2019-12-12,1.7831897028631842,-0.008706356943055216
